state_abbr,s_StudyID,s_Study_Design,s_Study_Rating,s_Study_Page_URL,findings_n,interventions_n,weighted_outcome_sample,mean_effect_size_wwc,mean_improvement_index
NC,82904,Randomized controlled trial,Meets WWC standards without reservations,/Study/82904,1,1,113.16666666666666,0.259785612131792,10.0
NC,84884,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/84884,2,1,124.0,0.0349826630328561,1.5
NC,84893,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/84893,12,0,1591.0,0.04428302723208303,1.5833333333333333
NC,85405,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/85405,11,1,52695.0,0.0496886341317292,2.0
NC,85405,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85405,6,0,49618.0,0.04925455824994948,2.0
NC,85477,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85477,1,0,682.6666666666666,-0.0569978506647449,-2.0
NC,85516,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/85516,22,1,37873.22222222222,0.19397960096453054,7.636363636363637
NC,85518,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/85518,13,1,1953.909090909091,0.23452534013614063,9.307692307692308
NC,85523,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85523,9,0,14588.0,0.7899666880293076,25.5
NC,85538,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85538,6,1,463.71428571428567,0.14412486355040896,5.666666666666667
NC,85645,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/85645,5,0,22147.0,0.0009991311199635004,-0.2
NC,86123,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86123,25,0,705.2,0.04064272609178279,1.52
NC,86428,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86428,9,0,14588.0,1.323894451518976,24.333333333333332
NC,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
NC,87321,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87321,118,0,14108.846153846154,0.18732667746261944,7.0495049504950495
NC,87630,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/87630,4,0,239.85714285714283,0.2155322373525775,8.333333333333334
NC,88759,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/88759,8,0,189780.0,-0.10430776886174851,-3.875
NC,88818,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/88818,10,0,45459.0,0.19253917065789541,8.5
NC,89171,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89171,72,1,21627.666666666664,0.028279045182326816,1.1527777777777777
NC,89371,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89371,56,0,38709.33333333333,0.0027065320354599486,0.15217391304347827
NC,89372,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89372,9,0,4424.400000000001,0.544690441264266,19.333333333333332
NC,89379,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/89379,2,0,148.0,1.099816344591904,32.5
NC,89767,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/89767,7,0,8446.0,0.04463048837784543,1.8571428571428572
NC,89767,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89767,84,0,98134.0,0.31321364697844656,11.614457831325302
NC,89868,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/89868,12,0,3818.8571428571427,0.01317530760775513,0.4166666666666667
NC,89868,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89868,12,0,3818.8571428571427,0.013156167920148449,0.4166666666666667
NC,89918,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89918,3,0,809.0,-0.11101656897844037,-4.666666666666667
NC,89964,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89964,2,0,379.66666666666663,-0.0010953407223610497,0.0
NC,90028,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90028,4,0,68.0,0.03168268872962988,1.25
NC,90081,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/90081,2,0,121.66666666666666,0.10251965598904345,4.0
NC,90086,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90086,9,0,8010.999999999999,0.07236802220922357,2.5555555555555554
NC,90137,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90137,2,0,1584.0,-0.022906720358510952,-1.0
NC,90218,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/90218,2,0,229.25,0.21895845176575351,8.5
NC,90240,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90240,4,0,10582.0,0.0942465556969736,4.0
NC,90321,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90321,8,0,9940.0,0.08074182270630893,2.5
NC,90328,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90328,16,0,4805.0,0.20308232903179324,7.6875
NC,90380,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90380,8,0,14131.0,0.116104040489572,4.75
NC,90427,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90427,2,0,10888.0,0.0269963179842216,1.5
NC,90571,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90571,4,0,43076.0,0.023615674989230423,1.0
NC,90949,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90949,8,0,157.33333333333331,0.7166821692698383,25.875
NC,91065,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/91065,5,0,9374.0,0.013969224728847698,0.4
NC,92654,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/92654,24,0,8359873.0,0.22589822361709624,8.666666666666666
NC,94264,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/94264,10,0,840.0,0.017983706967514872,0.6
NC,94267,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/94267,2,0,8169.0,0.0644140675277888,2.5
ND,90296,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/90296,1,0,2128.7000000000003,-0.251943611941047,-10.0
NE,33541,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/33541,4,1,188.0,0.2591893979028377,10.25
NE,40473,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/40473,7,1,1167.4444444444443,0.04607932929627497,1.7142857142857142
NE,77299,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/77299,1,1,46.5625,0.112191716858976,4.0
NE,81447,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/81447,6,0,342.25,0.41,12.666666666666666
NE,81841,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/81841,2,2,72.0,-0.004517842701388997,0.0
NE,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
NE,90165,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90165,12,0,32454.0,0.14375537055691562,5.666666666666667
NE,90225,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90225,4,0,464.0,0.1609487213294015,6.5
NE,90301,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90301,33,0,502.40000000000003,0.13139845902177957,3.727272727272727
NE,90318,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/90318,8,0,345507.0,0.23041798564215277,9.125
NE,90807,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/90807,4,0,29232.0,0.35513844817831025,13.5
NH,28301,Randomized controlled trial,Meets WWC standards without reservations,/Study/28301,2,1,68.0,-0.037162496671985595,-1.5
NH,73500,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/73500,6,0,4198.0,,5.166666666666667
NH,75529,Randomized controlled trial,Meets WWC standards with reservations,/Study/75529,9,1,943.0,-0.31011967821489866,-2.2222222222222223
NH,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
NH,88841,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/88841,4,0,36.0,,
NJ,29243,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/29243,9,1,2328.0,,-0.2222222222222222
NJ,29247,Randomized controlled trial,Meets WWC standards without reservations,/Study/29247,9,1,586.3333333333333,,2.6666666666666665
NJ,29841,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/29841,2,1,1072.0,0.375049649537628,5.0
NJ,63460,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/63460,3,1,70.66666666666666,,0.0
NJ,64508,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/64508,7,1,1778.0,0.1080633734167977,4.428571428571429
NJ,67271,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/67271,6,0,1487.142857142857,-0.027289559475774217,-1.0
NJ,71018,Randomized controlled trial,Meets WWC standards without reservations,/Study/71018,1,0,818.6666666666666,0.0205480031994452,1.0
NJ,73161,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/73161,6,0,50216.0,0.170008678451348,3.5
NJ,77320,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/77320,2,1,850.0,0.06644074410793266,2.5
NJ,78024,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/78024,6,1,1215.0,,3.3333333333333335
NJ,81473,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81473,12,0,193.71428571428572,0.5892717660524036,21.181818181818183
NJ,81569,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81569,2,0,86.66666666666666,0.6000141639602434,22.5
NJ,81694,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/81694,42,1,44202.0,0.07071694208011865,2.8333333333333335
NJ,82098,Randomized controlled trial,Meets WWC standards with reservations,/Study/82098,2,0,1580.8571428571427,,2.5
NJ,82100,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/82100,2,1,1580.8571428571427,0.07118220383737028,2.5
NJ,82196,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82196,2,1,788.4285714285713,,0.0
NJ,82197,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82197,2,1,1844.3333333333333,,0.0
NJ,82228,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/82228,2,0,117.0,,
NJ,82601,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/82601,8,1,582.0,-0.07733450894114004,-3.25
NJ,84974,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/84974,3,1,468.0,0.12438662207453129,4.666666666666667
NJ,85518,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/85518,13,1,1953.909090909091,0.23452534013614063,9.307692307692308
NJ,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
NJ,87321,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87321,118,0,14108.846153846154,0.18732667746261944,7.0495049504950495
NJ,88814,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/88814,3,0,2094.0,0.6756210000585331,24.333333333333332
NJ,89415,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/89415,4,0,156.0,-0.005574674608622987,15.0
NJ,89751,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/89751,1,0,11134.0,-0.0769948121364565,-3.0
NJ,89755,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89755,9,0,15294.0,0.06458512302209729,2.5555555555555554
NJ,89839,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89839,4,0,40.57142857142857,0.07801682713820378,3.0
NJ,89847,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/89847,1,0,26.375,-0.157735550869625,-6.0
NJ,90091,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90091,6,0,142.375,0.1649411504023994,6.333333333333333
NJ,90219,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90219,5,0,6086.5,0.012498808031651251,1.0
NJ,90302,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90302,3,0,5034.0,0.13254464786852913,5.0
NJ,90306,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90306,5,0,1159.0,0.3979720327400852,15.2
NJ,94627,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/94627,15,0,9592.75,0.027109936536759454,1.0
NM,163,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/163,29,0,16839.333333333332,0.07274427612589737,2.9310344827586206
NM,500,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/500,24,0,8240.666666666666,0.046296070055547124,1.8333333333333333
NM,14407,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/14407,8,1,280.54166666666663,0.2946,11.6
NM,29870,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/29870,1,1,119.60000000000001,,23.0
NM,67297,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/67297,19,0,608.0,-0.21010672635487915,-11.631578947368421
NM,70511,Randomized controlled trial,Meets WWC standards without reservations,/Study/70511,10,1,1922.0,0.3791707699327317,15.4
NM,78621,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/78621,16,0,534.0,-0.2619636527979254,-10.1875
NM,81447,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/81447,6,0,342.25,0.41,12.666666666666666
NM,81746,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/81746,3,1,220.20000000000002,0.19659720964456398,7.666666666666667
NM,82205,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82205,15,0,676.5,1.2091440156793116,35.86666666666667
NM,82715,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82715,8,0,8648.0,0.07283980781686274,3.0
NM,82727,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82727,5,0,5219.0,0.07316073952707511,2.8
NM,82959,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/82959,7,0,4917.5,0.24952666508424354,9.571428571428571
NM,84087,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/84087,9,0,11849.0,,5.111111111111111
NM,86042,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86042,10,1,9076.0,0.00431676283677157,0.0
NM,86163,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86163,4,0,380.0,,
NM,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
NM,89171,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89171,72,1,21627.666666666664,0.028279045182326816,1.1527777777777777
NM,89722,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89722,1,0,741.0,0.266851876167986,11.0
NM,90726,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/90726,3,0,16523.0,0.40352717656682263,15.666666666666666
NV,71657,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/71657,3,1,60.0,,27.333333333333332
NV,71670,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/71670,2,1,40.0,-0.1958848679704991,-7.5
NV,77299,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/77299,1,1,46.5625,0.112191716858976,4.0
NV,81830,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/81830,12,1,1693.6000000000001,0.11020461145858564,4.333333333333333
NV,82128,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82128,6,1,1221.6000000000001,-0.09049112192376868,-3.8333333333333335
NV,82128,Randomized controlled trial,Meets WWC standards without reservations,/Study/82128,30,1,6030.200000000001,-0.00575970139660081,-1.0666666666666667
NV,83655,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/83655,6,0,1647.0,0.2602213744888044,9.2
NV,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
NV,88880,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/88880,9,1,1513.5,0.05732518513555702,2.2222222222222223
NY,9518,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/9518,4,1,1792.0,0.1810194141252785,7.0
NY,23793,Randomized controlled trial,Meets WWC standards without reservations,/Study/23793,2,1,114.0,1.07866715242777,34.5
NY,24068,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/24068,4,1,268.0,0.1757013239269874,7.25
NY,30012,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/30012,1,1,207.9,,8.0
NY,30135,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/30135,4,1,431.22222222222223,,13.75
NY,30639,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/30639,1,1,156.5,,-2.0
NY,40473,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/40473,7,1,1167.4444444444443,0.04607932929627497,1.7142857142857142
NY,63484,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/63484,2,1,183.5,0.07112031012624301,2.5
NY,63798,Randomized controlled trial,Meets WWC standards without reservations,/Study/63798,1,1,202.0,1.06363649373876,36.0
NY,64580,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/64580,12,1,1548.0,0.1792949007943778,7.25
NY,67280,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/67280,4,0,1174.6666666666665,,3.75
NY,67283,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/67283,9,0,4203.0,,5.777777777777778
NY,67287,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/67287,2,0,602.0,,0.0
NY,67293,Randomized controlled trial,Meets WWC standards without reservations,/Study/67293,44,0,94741.0,0.05370941042139058,2.159090909090909
NY,67294,Randomized controlled trial,Meets WWC standards without reservations,/Study/67294,14,0,0.0,,0.6428571428571429
NY,67301,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/67301,176,0,5455.200000000001,,8.823863636363637
NY,71976,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/71976,6,0,343.0,0.23824744196944517,9.666666666666666
NY,72949,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/72949,21,0,34727.0,,1.0476190476190477
NY,72961,Randomized controlled trial,Meets WWC standards without reservations,/Study/72961,2,1,76.0,0.6968724002299189,24.0
NY,72997,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/72997,4,0,1228.0,,-0.5
NY,73213,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/73213,14,0,19864.0,0.03147614993425689,0.9285714285714286
NY,74215,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/74215,4,0,112.0,0.771338916823413,25.5
NY,77028,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/77028,6,0,223.71428571428572,,4.833333333333333
NY,77299,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/77299,1,1,46.5625,0.112191716858976,4.0
NY,77446,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/77446,6,1,1849.0,0.0218246741557639,10.333333333333334
NY,77446,Randomized controlled trial,Meets WWC standards without reservations,/Study/77446,8,1,2022.0,0.1250168224985646,5.0
NY,77777,Randomized controlled trial,Meets WWC standards without reservations,/Study/77777,11,0,738839.0,-0.021060408805578808,-1.0
NY,77778,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/77778,15,0,5655.0,,-1.0
NY,77943,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/77943,2,1,404.0,1.07474490897296,36.0
NY,77968,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/77968,15,1,2143.0,0.21772486462549834,8.266666666666667
NY,78510,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/78510,9,1,1294.5,0.104424850921394,8.11111111111111
NY,78538,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/78538,4,0,51359.0,0.215927938303819,4.75
NY,78545,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/78545,8,0,138689.0,,2.75
NY,78603,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/78603,1,0,139.0,,3.0
NY,78712,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/78712,34,1,1953.5,0.3231532575010971,11.911764705882353
NY,79013,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/79013,5,0,907.5,,5.0
NY,79014,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/79014,3,0,963.0,0.23199171528734033,9.0
NY,79014,Randomized controlled trial,Meets WWC standards with reservations,/Study/79014,3,0,963.0,0.24975953006583604,10.0
NY,79330,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/79330,18,1,6876.0,,1.2777777777777777
NY,79347,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/79347,4,0,3668.0,0.11399906262050227,4.5
NY,79400,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/79400,4,0,2446.0,,13.25
NY,80616,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/80616,20,0,4386.0,,3.95
NY,81422,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/81422,14,0,39510.0,0.040626853673786496,1.75
NY,81428,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/81428,16,0,1464986.111111111,,0.875
NY,81473,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81473,12,0,193.71428571428572,0.5892717660524036,21.181818181818183
NY,81479,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81479,2,0,1626.0,0.1719887109474315,7.5
NY,81588,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81588,89,1,71676.0,0.33046751740012054,12.847058823529412
NY,81597,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81597,164,1,180300.0,0.18629985978720848,4.209876543209877
NY,81632,Randomized controlled trial,Meets WWC standards without reservations,/Study/81632,1,0,91.0,,28.0
NY,81639,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/81639,2,0,602.0,,
NY,81646,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/81646,8,0,9346.0,0.11493835487594682,3.375
NY,81695,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/81695,6,0,2964.0,0.08756856032287004,3.5
NY,81830,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/81830,12,1,1693.6000000000001,0.11020461145858564,4.333333333333333
NY,82128,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82128,6,1,1221.6000000000001,-0.09049112192376868,-3.8333333333333335
NY,82128,Randomized controlled trial,Meets WWC standards without reservations,/Study/82128,30,1,6030.200000000001,-0.00575970139660081,-1.0666666666666667
NY,82160,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82160,13,0,6478.0,0.16589935328929595,6.538461538461538
NY,82553,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/82553,4,0,994.4000000000001,0.16744942123804749,6.75
NY,82590,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82590,30,0,16700.600000000002,0.007626804058397247,0.4
NY,82718,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/82718,4,0,28592.0,0.127018337642691,7.0
NY,82902,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/82902,2,0,138.0,0.808680670667171,29.0
NY,82932,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82932,5,0,1595.0,0.24825589079628418,9.8
NY,85516,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/85516,22,1,37873.22222222222,0.19397960096453054,7.636363636363637
NY,85518,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/85518,13,1,1953.909090909091,0.23452534013614063,9.307692307692308
NY,85538,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85538,6,1,463.71428571428567,0.14412486355040896,5.666666666666667
NY,85767,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/85767,3,0,3453.0,0.1354448865019338,5.333333333333333
NY,85769,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/85769,2,0,314.0,0.2495543903393388,9.5
NY,86040,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86040,18,0,10884.0,0.12363631464578617,4.833333333333333
NY,86087,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/86087,1,0,199603.0,0.0602505771394051,2.0
NY,86152,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86152,4,1,1049.5,0.14032134158796683,5.5
NY,86174,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/86174,1,0,42.0,-0.390950027374339,-15.0
NY,86380,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86380,6,0,23010.0,-0.010018648642288167,-0.16666666666666666
NY,86409,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86409,3,0,14187.0,0.0729080967976761,2.5
NY,87218,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87218,4,0,112.0,1.747146241287935,39.25
NY,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
NY,87308,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87308,11,0,374.0,0.35221702618568423,13.454545454545455
NY,87318,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87318,3,0,828.0,0.8756637818434846,30.666666666666668
NY,87321,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87321,118,0,14108.846153846154,0.18732667746261944,7.0495049504950495
NY,87630,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/87630,4,0,239.85714285714283,0.2155322373525775,8.333333333333334
NY,88536,Single Case Design,Meets WWC standards with reservations,/Study/88536,3,0,78.0,,
NY,88785,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/88785,14,1,12982.0,0.15602575373714966,6.142857142857143
NY,88814,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/88814,3,0,2094.0,0.6756210000585331,24.333333333333332
NY,88880,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/88880,9,1,1513.5,0.05732518513555702,2.2222222222222223
NY,89200,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89200,3,1,707.125,1.0003193162786483,34.0
NY,89263,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/89263,2,1,6896.0,-0.03308698155955295,-1.5
NY,89377,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/89377,14,0,5842745.0,0.17713227616465493,4.833333333333333
NY,89388,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/89388,4,1,9621.0,0.0839547112438706,3.5
NY,89415,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/89415,4,0,156.0,-0.005574674608622987,15.0
NY,89442,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89442,13,0,2185.8571428571427,0.09983846333177503,4.083333333333333
NY,89539,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89539,1,0,3835.0,-0.738002805813345,-27.0
NY,89583,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89583,2,0,80.0,-0.2278727232146315,-9.0
NY,89710,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89710,4,0,372.0,0.35357201562972024,13.25
NY,89770,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89770,68,0,130846.0,0.24275218277651767,10.880597014925373
NY,89793,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/89793,4,0,16216.0,0.02399400339554595,1.0
NY,89805,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/89805,2,0,3192.0,-0.09990182677804654,-4.0
NY,89806,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/89806,4,0,328.0,0.03232475081540178,1.25
NY,89818,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89818,21,0,44158.0,0.23258300902609647,8.666666666666666
NY,89832,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89832,26,0,20642.0,0.29737788750216526,11.583333333333334
NY,89839,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89839,4,0,40.57142857142857,0.07801682713820378,3.0
NY,89847,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/89847,1,0,26.375,-0.157735550869625,-6.0
NY,89858,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/89858,7,0,10794.0,0.107608666287933,0.0
NY,89873,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/89873,2,0,7850.0,-0.06498724390189015,-3.0
NY,89972,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/89972,2,0,322.0,-0.005106093614535803,-0.5
NY,90012,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/90012,9,0,1510.0,-0.47198760002211426,-0.1111111111111111
